ax,ay,az,wx,wy,wz
1.426071,0.06256099999999999,-0.9152530000000001,0.7891739999999999,-3.886896,-0.099113
1.389481,0.053679999999999985,-0.8608250000000001,0.454896,-4.031456,-0.129644
1.30075,0.046387000000000005,-0.8355859999999999,0.309012,-4.088348000000001,-0.168007
1.2486110000000001,0.116059,-0.8105009999999999,0.48843,-4.130249,-0.306005
1.205322,0.11610399999999997,-0.8166049999999999,0.937757,-4.178485,-0.390083
1.123383,0.084503,-0.816163,1.296891,-4.2265690000000005,-0.370072
1.0256809999999998,0.016403,-0.8346100000000001,1.3130959999999998,-4.214915,-0.374082
0.923142,-0.06442200000000001,-0.828308,1.088328,-4.137498,-0.397456
0.8076329999999999,-0.02685499999999999,-0.804397,0.911314,-4.1632940000000005,-0.522468
0.712479,-0.06687899999999998,-0.748154,0.849765,-4.17483,-0.493555
0.6261899999999999,-0.07411199999999997,-0.749679,0.967834,-4.089873000000001,-0.654646
0.552353,-0.097412,-0.76564,1.128984,-4.089346,-0.667231
0.426346,-0.09169,-0.675216,1.582522,-4.191236,-0.463865
0.12806700000000004,-0.21769800000000006,-0.6587830000000001,1.743004,-4.141937,0.327395
0.28726199999999996,-0.09082,-0.5898890000000001,1.2082,-3.436139,-0.113839
0.269806,-0.174957,-0.6488959999999999,1.3217,-3.684125,-0.313716
-0.022904000000000143,-0.27324,-0.616226,1.246574,-3.341535,-0.142985
-0.16061400000000006,-0.303437,-0.579209,1.092482,-2.977812,0.300237
-0.15515099999999998,-0.242294,-0.4775850000000001,1.022552,-2.769062,0.317573
-0.21009800000000006,-0.31395,-0.46019,0.976819,-2.626541,0.451232
-0.2568969999999999,-0.312927,-0.461487,0.901061,-2.585969,0.530029
-0.25317399999999995,-0.311844,-0.5048060000000001,0.821434,-2.620806,0.530972
-0.20904500000000004,-0.24284300000000006,-0.43708800000000003,0.5124850000000001,-2.828244,0.510317
-0.236663,-0.234238,-0.366867,0.623106,-2.885868,0.373434
-0.27618400000000004,-0.163742,-0.285492,1.072456,-2.988476,0.361679
-0.29576100000000005,-0.15078699999999998,-0.201477,1.395296,-3.040345,0.156538
-0.37049899999999997,-0.22788999999999995,-0.14154,1.268522,-3.079102,0.045008
-0.482865,-0.24118,-0.05043,0.98353,-3.022758,0.021811
-0.59137,-0.212585,0.043258999999999985,0.716345,-2.88574,0.080937
-0.796265,-0.229965,0.233658,0.93464,-2.335732,0.32000700000000004
-0.6894379999999999,-0.194748,0.15225200000000005,0.818753,-2.69695,0.237008
-0.795792,-0.249466,0.23410100000000006,0.916957,-1.978063,0.241395
-0.7908019999999999,-0.225144,0.25521900000000003,0.990185,-1.7036779999999998,0.152278
-0.8044279999999999,-0.175217,0.36086999999999997,1.035971,-1.492012,0.089304
-0.8833460000000001,-0.14965799999999999,0.4897,1.019981,-1.13973,0.051165
-0.905105,-0.158585,0.559983,0.89791,-0.8309559999999999,0.177527
-0.8170620000000001,-0.13237000000000004,0.571823,0.728396,-0.624858,0.067797
-0.808029,-0.219238,0.610291,0.583549,-0.499649,-0.07999099999999999
-0.8761899999999999,-0.269088,0.6840510000000001,0.428616,-0.189481,-0.094632
-0.880509,-0.26426700000000003,0.7068939999999999,0.315022,0.229066,-0.107492
-0.8285819999999999,-0.251053,0.667862,-0.11054,0.453719,0.051674
-0.7684479999999999,-0.23500100000000002,0.659195,-0.679421,0.6374850000000001,0.139505
-0.733612,-0.243286,0.6480859999999999,-1.150989,0.71986,0.212668
-0.7248840000000001,-0.28340200000000004,0.703232,-1.113365,0.8760190000000001,0.28578600000000004
-0.7026979999999999,-0.253723,0.7173309999999999,-0.917453,1.147744,0.26763000000000003
-0.659241,-0.246232,0.6342620000000001,-0.903273,1.454066,0.29801
-0.6016539999999999,-0.267929,0.5245660000000001,-1.035033,1.719439,0.302807
-0.572037,-0.27215500000000004,0.45195,-1.181327,1.951817,0.346761
-0.5446010000000001,-0.233582,0.418411,-1.258547,2.196772,0.360839
-0.5100549999999999,-0.242752,0.3697510000000001,-1.359503,2.457736,0.394828
-0.4543609999999999,-0.216675,0.257202,-1.512795,2.629461,0.460957
-0.388474,-0.16380300000000006,0.148804,-1.6426029999999998,2.793643,0.535936
-0.34492500000000004,-0.10527099999999996,0.11460899999999995,-1.765655,2.939618,0.673798
-0.3332980000000001,-0.10229400000000002,0.09190300000000008,-1.636482,3.281553,0.811271
-0.2664190000000001,-0.051377000000000006,-0.018418000000000045,-1.2505190000000002,3.700405,0.862032
-0.1676789999999999,-0.0025479999999999947,-0.27053900000000003,-0.658231,4.023052,0.741057
-0.09484899999999996,0.0014339999999999908,-0.5193329999999999,-0.32474899999999995,4.135013,0.524547
-0.10255400000000003,0.0036160000000000077,-0.6047669999999999,-0.122872,4.161063,0.428471
-0.10835299999999992,-0.060135000000000015,-0.6352380000000001,-0.075538,4.343774,0.5102760000000001
0.005233999999999961,-0.079178,-0.847305,-0.460428,4.303395,0.649479
0.11467000000000005,-0.017975,-0.990997,-0.7787310000000001,4.211916,0.657566
0.14888000000000007,0.04925499999999998,-0.9946290000000001,-0.717963,4.0936379999999986,0.638075
0.16256700000000002,0.06143199999999999,-0.996307,-0.557963,4.007888,0.6913739999999999
0.240769,0.081573,-1.086044,-0.5950840000000001,3.968431,0.833456
0.3946540000000001,0.078079,-1.100434,-0.771579,3.765009,0.672045
0.41213999999999995,0.099487,-1.0966639999999999,-0.876326,3.641207,0.46492
0.378739,0.057221000000000015,-1.136826,-0.6544260000000001,3.758405,0.5523560000000001
0.5109259999999999,0.01715,-1.139008,-0.283773,3.820804,0.655713
0.659226,0.11965999999999999,-1.0610959999999998,-0.237438,3.653758,0.555046
0.6927490000000001,0.016144000000000002,-1.002258,-0.343005,3.589217,0.557704
0.7310639999999999,0.054443,-0.937164,-0.462716,3.610968,0.5198109999999999
0.7972409999999999,0.036331999999999996,-0.928742,-0.319799,3.583918,0.492028
0.8853610000000001,0.128281,-0.8938290000000001,-0.363937,3.688396,0.454253
1.015411,0.128631,-0.8847350000000002,-0.5054529999999999,3.69013,0.336177
1.031662,0.06591799999999999,-0.947968,-0.480115,3.720969,0.289731
1.012481,0.06459000000000001,-0.992172,-0.517199,3.844335,0.407515
1.113739,0.074921,-0.875336,-0.655007,3.890308,0.571666
1.233688,0.20931999999999998,-0.6872100000000001,-0.764312,3.743843,0.582696
1.258728,0.232925,-0.776397,-0.322594,3.605253,0.462204
1.271347,0.077926,-0.960815,0.188302,3.543041000000001,0.334274
1.2990419999999998,0.07760600000000001,-0.8486940000000001,0.321878,3.4575980000000004,0.246668
1.333801,0.020294,-0.7497560000000001,0.190831,3.334556,0.295744
1.367356,0.062103,-0.7178800000000001,0.061135,3.116776,0.372395
1.359298,0.021759,-0.7571100000000001,0.483629,2.868607,0.289823
1.3461459999999998,-0.054733,-0.758988,0.582368,2.6683950000000003,0.190933
1.345932,-0.159134,-0.7217100000000001,0.330162,2.49598,0.099806
