ax,ay,az,wx,wy,wz
1.032867,-0.0242,-0.214523,-0.355048,0.615779,1.140205
1.049469,-0.02470399999999999,-0.215698,-0.33933,0.602911,1.170224
1.089584,-0.024643,-0.24913,-0.846291,0.426915,1.212759
1.109467,0.11142,-0.294769,-0.85429,0.310833,1.3030020000000002
1.1315,0.15708899999999998,-0.24649,-0.54425,0.261896,1.295693
1.134445,0.269943,-0.166229,-0.215978,0.169462,1.16617
1.078903,0.325485,-0.141724,0.04283,0.155078,0.944181
1.064087,0.32255500000000004,-0.131271,-0.32954,0.217292,0.760031
1.09851,0.491059,-0.092728,-1.062342,0.069969,0.65243
1.044372,0.551605,-0.11790500000000002,-1.189523,0.049385,0.48662
1.02269,0.46582,-0.106293,-0.92639,0.045622,0.266832
0.997986,0.30746500000000004,-0.11734000000000003,-0.601048,0.004429,0.03299
0.955627,0.273041,-0.174713,0.092047,0.026753,-0.127343
0.975647,0.174026,-0.150223,0.709051,0.044949,-0.199353
1.021011,0.175308,-0.097763,0.7689,0.079946,-0.259138
1.017822,0.182098,-0.08268800000000001,0.312982,0.028403,-0.3126
0.990387,0.199783,-0.128937,0.045894,-0.00573,-0.348422
0.973358,0.215546,-0.18428,0.253876,0.005365,-0.41994
0.938477,0.1996,-0.223938,0.412511,-0.055658,-0.530578
0.941666,0.251159,-0.37146,0.697419,-0.119299,-0.605339
0.974838,0.24562,-0.504943,0.7832719999999999,-0.30352,-0.69588
0.986831,0.220596,-0.627624,0.794868,-0.541734,-0.795
0.979721,0.145858,-0.746383,0.742017,-0.843674,-0.820609
1.024551,0.099655,-0.798355,0.641675,-1.167817,-0.832011
1.075333,0.08645599999999999,-0.802383,0.539954,-1.487745,-0.812562
1.09787,0.072662,-0.75473,0.489122,-1.781209,-0.821085
1.144012,0.057357,-0.691574,0.50494,-2.02173,-0.812624
1.180237,0.054687,-0.619293,0.7365549999999998,-2.132225,-0.742349
1.182174,-0.0020450000000000047,-0.5384680000000001,0.739692,-2.171742,-0.651853
1.1696780000000002,-0.011474999999999985,-0.468521,0.53262,-2.160538,-0.553682
1.1720739999999998,-0.004730000000000013,-0.439698,0.345187,-2.156956,-0.387097
1.129273,-0.027236999999999983,-0.392731,0.13051,-2.135107,-0.27519
1.0835880000000002,-0.04806500000000001,-0.427689,-0.01319,-2.140063,-0.188901
1.104584,-0.03198199999999999,-0.429245,0.03759,-2.112706,-0.10403
1.075668,-0.06025700000000001,-0.42201200000000005,0.054488,-2.062838,-0.052625
1.033081,-0.06553600000000001,-0.439835,0.160187,-1.998435,0.034143
1.006424,-0.08741799999999998,-0.448639,0.243323,-1.91482,0.132317
0.976822,-0.12239100000000003,-0.48384,0.20505,-1.818046,0.247925
0.935456,-0.12422200000000003,-0.5148010000000001,0.152403,-1.75424,0.386708
0.897049,-0.125153,-0.521316,0.111905,-1.685112,0.495864
0.865982,-0.16458099999999998,-0.529755,-0.051812,-1.644228,0.569142
0.829026,-0.16940300000000003,-0.535278,-0.001127,-1.590308,0.676404
0.817566,-0.211685,-0.576049,0.258666,-1.512685,0.815439
0.7989049999999999,-0.21608,-0.569077,0.426614,-1.414478,0.920179
0.804123,-0.182618,-0.506988,0.281299,-1.3417420000000002,0.994824
0.7839359999999999,-0.22879,-0.5508430000000001,0.344357,-1.230528,1.178978
0.730118,-0.207458,-0.487381,0.353968,-1.078541,1.260212
0.739105,-0.193298,-0.4983980000000001,0.303598,-0.885928,1.349141
0.7016290000000001,-0.177246,-0.475616,-0.053086,-0.762482,1.439969
0.693756,-0.16256699999999996,-0.498642,-0.091338,-0.716735,1.527835
0.647141,-0.17572,-0.483399,0.131502,-0.507972,1.571744
0.604416,-0.206497,-0.44033800000000006,0.572627,-0.244625,1.60715
0.699601,-0.195847,-0.444992,0.570219,-0.079713,1.612633
0.680145,-0.211899,-0.448288,0.273978,0.051016,1.675594
0.660629,-0.238281,-0.420914,0.013104,0.16992,1.737982
0.688522,-0.278321,-0.40004,-0.100683,0.359549,1.83345
0.716598,-0.259781,-0.415604,-0.035422,0.558098,1.953861
0.73616,-0.255402,-0.418656,-0.0963,0.765664,2.028818
0.748764,-0.224243,-0.413971,-0.176296,0.924422,2.059793
0.8096919999999999,-0.190049,-0.464997,-0.325039,1.083411,2.095096
0.804321,-0.1232,-0.491241,-0.533078,1.172399,2.119883
0.81485,-0.067185,-0.479233,-0.615848,1.232358,2.059152
0.8338620000000001,-0.06860400000000003,-0.505707,-0.602802,1.311167,1.980646
0.847488,-0.0009299999999999865,-0.477035,-0.36203,1.396655,1.890524
0.8761589999999999,0.042725000000000006,-0.417449,-0.126828,1.51312,1.733292
0.8810119999999999,0.009933999999999997,-0.363831,-0.068832,1.716454,1.525698
0.904709,0.08911099999999998,-0.458283,0.121006,1.808583,1.382684
0.894455,0.07546999999999998,-0.45752,0.353997,1.902721,1.220064
0.930893,0.11470000000000002,-0.370499,0.596939,1.958751,0.9084970000000002
0.991684,0.13035600000000003,-0.22755500000000006,0.7866389999999999,2.094762,0.596258
1.012848,0.09332300000000003,-0.23848,0.931695,2.329862,0.292015
1.070404,0.15621999999999997,-0.265121,0.886893,2.533588,0.060583
1.169876,0.218368,-0.210587,0.645112,2.675346,-0.252537
1.185791,0.102204,-0.33537300000000003,0.453793,2.663841,-0.643897
1.12677,0.12675500000000006,-0.388016,0.505136,2.67352,-0.826265
1.279602,0.27174399999999993,-0.343567,0.762256,2.837658,-0.900085
1.377945,0.11971999999999992,-0.389496,1.206522,2.824883,-1.2003180000000002
1.290039,0.073135,-0.436478,2.00081,2.884426,-1.57421
1.225174,0.047423999999999966,-0.462524,2.436946,2.959985,-1.873388
1.377029,0.06723099999999999,-0.446671,1.77025,2.712591,-2.090877
1.449265,0.14640799999999998,-0.369171,1.1386170000000002,2.387258,-2.211074
1.388412,-0.015731999999999996,-0.402802,1.350466,2.102727,-2.390413
1.309814,-0.154434,-0.452759,2.218603,2.098943,-2.570614
1.45372,-0.309189,-0.403808,2.300103,1.709386,-2.656132
1.360947,-0.270493,-0.263489,2.012823,1.488834,-2.498713
1.309402,-0.223983,-0.32472199999999996,1.66944,1.389628,-2.252513
1.221863,-0.381424,-0.47287,1.054037,1.087019,-1.964699
1.174301,-0.364578,-0.378113,0.693315,0.646585,-1.874596
1.094833,-0.340133,-0.379441,0.917822,0.401904,-1.705564
1.151016,-0.248413,-0.437225,0.969983,0.09516500000000003,-1.61362
1.18486,-0.10908499999999999,-0.420227,0.902136,-0.222981,-1.445698
1.163178,0.012236999999999996,-0.406662,1.075742,-0.495037,-1.349825
1.096038,0.057648,-0.41455,1.171091,-0.8187419999999999,-1.392488
1.05304,0.165161,-0.5154719999999999,1.664559,-1.051347,-1.377138
1.16217,0.219787,-0.562667,1.827738,-1.407309,-1.352849
1.133789,0.33224499999999996,-0.5034179999999999,1.809765,-1.806196,-1.37487
1.1476130000000002,0.33183300000000004,-0.538772,1.937556,-2.103558,-1.324404
1.1428680000000002,0.28006,-0.493637,2.034148,-2.293446,-1.213579
1.162446,0.23165800000000006,-0.444656,1.972863,-2.437085,-1.071973
1.207015,0.205673,-0.401535,1.914478,-2.529753,-0.8738329999999999
1.189667,0.141113,-0.307434,1.869661,-2.463053,-0.559273
1.2101739999999999,0.10858099999999998,-0.362228,1.63119,-2.463789,-0.23693
1.186554,0.173813,-0.322998,1.447567,-2.436901,-0.012778
1.214355,0.11830199999999998,-0.350433,1.082748,-2.516732,0.137311
1.178161,0.09721399999999998,-0.29164100000000004,0.907624,-2.500361,0.262566
1.15335,0.093551,-0.374954,0.797267,-2.442698,0.373893
1.119202,0.114059,-0.374039,0.81169,-2.336523,0.48495
1.08908,0.058609000000000015,-0.407852,0.681966,-2.269232,0.605595
1.062287,0.03237899999999999,-0.436157,0.473498,-2.251693,0.737825
1.039277,0.042617999999999996,-0.430694,0.428576,-2.181504,0.85969
0.970764,-0.040115000000000005,-0.444763,0.508519,-2.053224,0.978105
0.947358,-0.06599400000000001,-0.418411,0.544757,-1.971525,1.043665
0.923966,-0.076355,-0.366211,0.631332,-1.840049,1.145139
