ax,ay,az,wx,wy,wz
1.201512,-0.006799,0.166846,0.651494,0.068912,-1.207119
1.231429,0.09069,0.14521699999999998,0.692718,0.148611,-1.143225
1.247037,0.13485999999999998,0.13707200000000003,1.007243,0.189382,-1.141379
1.271928,0.17986600000000003,0.166298,0.852673,0.238142,-1.056126
1.293299,0.168059,0.260846,0.890194,0.062534,-1.038871
1.285169,0.172669,0.282149,0.446548,-0.131318,-0.982762
1.309956,0.27476500000000004,0.148534,0.12349,0.061478,-0.7955569999999998
1.408512,0.302545,0.112641,-0.13956,0.259232,-0.657717
1.357847,0.195767,0.199212,0.049715,0.108078,-0.658236
1.283159,0.25454,0.223259,0.055291,-0.061429,-0.493796
1.263827,0.378682,0.211558,0.039047,-0.006112,-0.396211
1.270001,0.444201,0.374132,-0.0008229999999999998,-0.402928,-0.314761
1.2753459999999999,0.438408,0.459127,-0.449674,-0.54265,-0.186394
1.294997,0.477092,0.439183,-0.71145,-0.8838,-0.07653899999999998
1.239317,0.499919,0.237918,-0.533481,-1.002589,0.120732
1.184609,0.531024,0.07901600000000002,-0.256937,-0.977247,0.244359
1.159224,0.598399,0.097537,-0.150617,-0.9643060000000002,0.489538
1.111393,0.5872470000000001,0.17339,-0.376601,-0.876845,0.884649
1.069741,0.621296,0.117693,-0.42399,-0.732215,1.195645
0.990199,0.545133,0.06546500000000001,-0.488519,-0.586374,1.484869
0.8754779999999999,0.475988,0.035008,-0.125349,-0.498581,1.667729
0.8121359999999999,0.424319,0.071059,0.013998,-0.469659,1.835687
0.7599519999999998,0.415044,0.123815,-0.100506,-0.365528,2.058494
0.6928590000000001,0.365395,0.07269,-0.154329,-0.13330800000000004,2.231761
0.585117,0.319728,0.049749,-0.159048,0.086844,2.269945
0.48861,0.283713,0.08132799999999998,-0.153473,0.21123,2.249253
0.431823,0.237939,0.131723,-0.247639,0.198647,2.141663
0.406648,0.175902,0.093054,-0.40945,0.261351,1.971071
0.36519200000000007,0.137485,0.01732099999999999,-0.43053,0.349998,1.746415
0.33448500000000003,0.094784,-0.06914199999999998,-0.412727,0.514273,1.451726
0.321991,0.043895,-0.115668,-0.155933,0.640907,1.117826
0.32496100000000006,0.001241000000000006,-0.065532,-0.080999,0.631772,0.816334
0.37908400000000003,0.011867999999999988,-0.012175999999999992,-0.196807,0.547979,0.60385
0.4512419999999999,0.03351899999999999,-3.6000000000008254e-05,-0.491582,0.496699,0.469406
0.508855,0.023096000000000005,-0.015505999999999994,-0.747064,0.414358,0.339826
0.556547,-0.014565999999999997,-0.06886499999999998,-0.786749,0.279474,0.181911
0.6041920000000001,-0.02424399999999999,-0.12602699999999997,-0.718918,0.197382,0.019298
0.681926,-0.034442,-0.145136,-0.593613,0.130102,-0.125114
0.742677,-0.030621000000000006,-0.10686599999999996,-0.655598,0.044153,-0.231276
0.764777,-0.04534300000000001,-0.14937399999999998,-0.450567,-0.051192,-0.366994
0.7542660000000001,-0.04012200000000001,-0.159186,-0.21105,-0.185394,-0.561748
0.770077,0.017893000000000023,-0.090337,-0.368686,-0.249283,-0.622327
0.746518,0.0037689999999999946,-0.096457,-0.296113,-0.306778,-0.718604
0.676049,-0.016417,-0.15327799999999997,0.143118,-0.455604,-0.967161
0.638474,-0.019987000000000005,-0.05079900000000001,0.485771,-0.63997,-1.219498
0.6823429999999999,0.07828,0.094753,-0.100531,-0.694669,-1.236405
0.6930970000000001,0.13155899999999998,0.047081,-0.356601,-0.655189,-1.276814
0.682145,0.111944,-0.091481,-0.086734,-0.477662,-1.377921
0.695982,0.105781,-0.097808,0.12953,-0.348266,-1.547804
0.71336,0.15694,0.11064,-0.268532,-0.315082,-1.645264
0.733589,0.173986,0.089048,-0.096746,-0.38689,-1.679759
0.7258,0.235422,-0.015188999999999994,0.350003,-0.33124,-1.754904
0.787005,0.321291,-0.006727999999999998,-0.01485,-0.083954,-1.696987
0.843464,0.304925,0.213114,-0.373073,-0.216344,-1.639629
0.903528,0.330532,0.299501,-0.50526,-0.49979,-1.634624
0.933584,0.393349,0.066982,-0.194867,-0.373286,-1.531574
0.920842,0.373596,9.099999999999386e-05,0.049493,-0.253074,-1.544536
0.915168,0.365797,0.05292,-0.004538,-0.228603,-1.483156
1.082339,0.572434,0.078105,0.074967,0.016474,-1.18293
1.079538,0.600437,0.069744,0.051791,0.223529,-0.897356
0.991037,0.43089,0.082092,-0.17927399999999996,0.395589,-0.804049
0.996217,0.385787,0.013166999999999996,0.045718,0.442894,-0.647991
1.161831,0.554775,-0.0026149999999999923,0.314773,0.737238,-0.299158
1.116014,0.504324,0.067324,0.372447,0.943136,-0.052019
0.938142,0.295039,0.198638,0.495178,0.61484,-0.049976
1.064644,0.447262,0.014131000000000003,0.253666,0.890134,0.315841
1.135947,0.528072,-0.06908999999999998,0.538982,1.112465,0.639481
1.063212,0.30764600000000003,0.055520000000000014,0.595306,1.092175,0.789267
1.066169,0.249304,0.183032,0.473255,0.729389,0.836679
1.2213699999999998,0.361294,0.090458,0.427038,0.640484,0.977915
1.334994,0.394072,0.052972999999999985,0.648611,0.626627,1.190823
1.273541,0.198717,0.10176,0.8594779999999999,0.326233,1.044588
1.225749,0.132125,0.192116,0.598334,0.151949,0.871753
1.324965,0.197138,0.260644,0.396234,-0.09896700000000003,0.8428
1.388243,0.14158199999999999,0.237987,0.158573,-0.324437,0.696652
1.401943,0.023756,0.205689,-0.170237,-0.410086,0.394413
1.365694,-0.03626900000000001,0.139897,-0.365467,-0.512622,0.040594
1.291699,-0.013025000000000007,0.026225,-0.472161,-0.452201,-0.139539
1.241633,0.031505000000000005,-0.084645,-0.290839,-0.184774,-0.273538
1.213428,0.07553999999999998,-0.117372,-0.105733,0.052235,-0.362827
1.178969,0.058918,-0.09585,-0.022218,0.268647,-0.395627
1.152805,0.05221899999999999,-0.07278199999999999,-0.010409,0.370899,-0.421068
1.118194,0.05643199999999999,-0.03034399999999999,0.017647,0.389484,-0.396931
1.106877,0.056730999999999976,0.03210500000000001,0.028614,0.392222,-0.346256
1.107362,0.10355999999999999,0.076633,0.068523,0.227534,-0.298823
1.105681,0.100707,0.089568,0.056445,0.182467,-0.238437
1.115163,0.11339900000000003,0.098738,0.041044,0.066579,-0.231055
1.116456,0.10811999999999997,0.07730800000000002,0.08267199999999998,0.065358,-0.201976
1.179506,0.122798,0.07715399999999999,0.165783,0.10194,-0.199407
1.222264,0.09282099999999997,0.07110900000000002,0.218863,0.023812,-0.319862
1.199682,0.06936600000000001,0.071071,0.302138,0.047904,-0.493473
1.233743,0.1062,0.07375299999999999,0.357126,0.073712,-0.503064
1.2966449999999998,0.152115,0.076885,0.266459,0.09648300000000003,-0.578103
1.336716,0.17886700000000003,0.091735,0.269795,0.177041,-0.632549
1.311743,0.191218,0.116914,0.389175,0.053724,-0.681536
1.283448,0.24861,0.119966,0.222531,0.068331,-0.630062
1.305943,0.336108,0.153994,0.041259,0.069213,-0.561652
1.282054,0.375358,0.191189,-0.193686,0.008111999999999998,-0.387089
1.223398,0.366516,0.202604,-0.150144,-0.151677,-0.305856
1.253793,0.450304,0.225207,-0.286083,-0.172174,-0.14927299999999996
1.3076120000000002,0.455224,0.255401,-0.559818,-0.322456,0.047081
1.24565,0.362933,0.271912,-0.54344,-0.429782,0.096777
1.207582,0.383797,0.192628,-0.52978,-0.491755,0.246556
1.165586,0.349199,0.041016000000000004,-0.339663,-0.31039,0.374577
1.1378169999999999,0.347626,0.011319999999999997,-0.270614,0.09943900000000003,0.505507
1.108966,0.345287,0.176742,-0.06089,-0.004696,0.739047
1.125084,0.333648,0.244602,-0.224636,-0.110794,0.966951
1.115058,0.413013,0.210428,-0.278692,-0.110188,1.22867
1.063768,0.381632,0.190997,-0.06642,-0.235034,1.450172
1.0452880000000002,0.319404,0.234408,-0.038381,-0.485183,1.520655
1.010886,0.329961,0.284241,0.004871,-0.841792,1.557593
0.999771,0.393631,0.195083,-0.094111,-0.9218710000000002,1.792795
0.9623870000000002,0.5251790000000001,0.058935,-0.178477,-0.724735,2.097573
0.919858,0.500707,0.032024,-0.425929,-0.463448,2.29449
0.899649,0.485537,0.074144,-0.8850369999999999,-0.236702,2.427014
0.828554,0.37649,0.054229,-0.805977,-0.121831,2.452352
0.74158,0.31516,-0.020386,-0.567852,0.037148,2.3452
0.677665,0.285195,-0.022393,-0.4019,0.187432,2.173927
0.62783,0.271704,0.060706,-0.417029,0.311423,1.975795
0.562623,0.249102,0.13257,-0.50415,0.371834,1.837963
0.457393,0.171563,0.099123,-0.457648,0.412922,1.589404
0.3855660000000001,0.09465800000000002,0.016090000000000007,-0.354906,0.482119,1.272124
0.321638,0.006649000000000016,-0.015809000000000004,-0.188393,0.538966,0.909176
0.28290100000000007,-0.04814000000000001,-0.051729,0.053008,0.554303,0.554935
0.291361,-0.06034,-0.05135600000000001,0.051835,0.584313,0.247138
0.298903,-0.097972,-0.032999,-0.037431,0.593169,0.004409
0.33142799999999994,-0.13466099999999998,-0.05235200000000001,-0.016148,0.519334,-0.178807
0.398591,-0.124206,-0.06837000000000001,0.009734,0.500939,-0.323559
0.5011760000000001,-0.133537,-0.06719899999999998,-0.080609,0.452934,-0.40452
0.582974,-0.14442100000000002,-0.128845,0.02766,0.351541,-0.469257
0.670714,-0.158859,-0.140667,0.04886,0.268523,-0.472687
0.73931,-0.161871,-0.17369900000000002,0.256682,0.086845,-0.546746
0.765364,-0.114479,-0.13831,0.203814,-0.12729,-0.575412
0.7135769999999999,-0.100971,-0.081546,0.001375,-0.307197,-0.596068
0.701941,-0.037966,-0.10009900000000001,-0.080264,-0.393918,-0.6263
0.7247989999999999,0.013483999999999998,-0.015547000000000004,-0.124003,-0.461489,-0.661234
0.6337170000000001,-0.056047,-0.020013000000000003,0.107911,-0.543248,-0.818663
0.517334,-0.03455499999999999,-0.08682699999999999,0.50234,-0.533417,-1.079659
0.557453,0.070558,-0.02589,0.316956,-0.415536,-1.173182
0.585917,0.124206,0.041433000000000005,0.133931,-0.281709,-1.24018
0.5513889999999999,0.116127,0.08117800000000001,0.376529,-0.296107,-1.360308
0.579243,0.176055,0.103335,0.394374,-0.440282,-1.428813
0.629766,0.271588,0.198857,0.149018,-0.594963,-1.526808
0.798842,0.32089300000000004,0.177813,-0.060727,-0.532721,-1.43931
0.879286,0.379631,0.184474,0.016344,-0.525153,-1.371568
0.850106,0.321647,0.221555,-0.109738,-0.52436,-1.446659
0.949146,0.407008,0.131508,-0.095089,-0.525365,-1.369397
1.0656649999999999,0.479782,0.114872,-0.013407,-0.193908,-1.270859
1.002783,0.375687,0.19555,-0.015849,-0.206066,-1.183936
1.006893,0.369336,0.14599299999999998,-0.049716,-0.314544,-1.065567
1.254765,0.51491,0.016617999999999994,-0.028185,0.028152,-0.81755
1.238575,0.422533,0.11045700000000001,0.331318,0.119453,-0.664857
1.075086,0.337029,0.17065,0.208625,-0.122039,-0.490968
1.198602,0.439145,-0.055254,0.266638,0.01183,-0.263023
1.26449,0.461073,-0.168182,1.036213,0.39126,-0.043595
1.187838,0.290632,-0.072579,1.152323,0.408986,0.183509
1.229692,0.292491,-0.120253,1.345563,0.422292,0.446952
1.328456,0.369505,-0.171535,1.574375,0.683702,0.752275
1.3921690000000002,0.283832,-0.011219000000000007,1.700923,0.571805,0.904813
1.474567,0.218136,0.06672399999999999,1.400907,0.553295,1.036914
1.612552,0.147382,0.20686,1.516821,0.125837,0.917227
1.5864859999999998,0.029191000000000026,0.359801,1.0707620000000002,-0.29588,0.627382
1.503098,-0.07908200000000001,0.296201,0.464122,-0.410256,0.31736
1.428925,-0.09335600000000002,0.185893,0.130176,-0.444607,0.019848
1.343322,-0.14998999999999998,0.035638,0.07875,-0.397951,-0.309757
1.270054,-0.197126,-0.11154,-0.00657,-0.182418,-0.568573
1.242586,-0.16239499999999998,-0.146109,0.074447,0.067615,-0.7437869999999999
1.205055,-0.129018,-0.08151,0.106338,0.062619,-0.783517
1.161977,-0.06958299999999998,-0.038049999999999994,0.031524,0.087042,-0.787367
1.129011,0.004845999999999988,-0.006744,-0.114393,0.115044,-0.675499
1.13182,0.03168099999999999,0.0067820000000000024,-0.316749,0.169761,-0.581901
1.137579,0.023515999999999978,-0.002493000000000002,-0.386791,0.209069,-0.495266
1.1821329999999999,0.00467999999999999,0.01709,-0.407776,0.244406,-0.48088
1.211521,-0.03945799999999999,0.029188,-0.310906,0.224835,-0.53975
1.234621,-0.05633100000000001,0.02331,-0.25329,0.222196,-0.604755
1.314538,0.031845999999999985,0.031611999999999994,-0.032073,0.322821,-0.680507
1.3691689999999999,0.027440999999999993,0.115048,-0.089117,0.221235,-0.7540759999999999
1.365487,0.04962,0.107865,-0.031559,0.23688,-0.8649799999999999
1.396172,0.15336900000000003,0.087429,-0.016181,0.338562,-0.7492809999999999
1.4168129999999999,0.197896,0.086048,0.109684,0.380592,-0.642891
1.395547,0.211281,0.096083,0.253728,0.461656,-0.508751
1.360573,0.281697,0.110889,0.255895,0.498781,-0.342301
1.378394,0.325575,0.096791,0.110378,0.69198,-0.131783
1.355211,0.357794,0.125251,0.182299,0.736726,0.037194
1.258063,0.36064900000000005,0.11489,0.356379,0.67618,0.174059
1.188823,0.352097,0.112232,0.354994,0.697119,0.279014
1.1570019999999999,0.346997,0.1234,0.26572,0.655692,0.391113
1.167733,0.387206,0.140063,0.115222,0.597443,0.604444
1.134152,0.356594,0.17260499999999998,-0.025614,0.572127,0.7923989999999999
1.070707,0.327392,0.197424,-0.104414,0.377953,0.956711
1.0870199999999999,0.359011,0.214306,-0.417299,0.214256,1.192824
1.052501,0.28622,0.24114,-0.373232,-0.060277,1.268211
1.022348,0.357475,0.210234,-0.641906,-0.248492,1.493627
1.018177,0.440536,0.201024,-1.010394,-0.308277,1.75234
1.006724,0.428488,0.1945,-1.345716,-0.375578,1.907364
0.9465190000000002,0.406978,0.197398,-1.419857,-0.518256,2.057079
0.910319,0.395553,0.152603,-1.648453,-0.623584,2.21367
0.903294,0.42372,0.094039,-1.616168,-0.470627,2.337776
0.84396,0.390698,0.06953699999999999,-1.343506,-0.378422,2.305605
0.7733589999999999,0.348822,0.08754599999999998,-1.085671,-0.248652,2.225093
0.7069890000000001,0.293083,0.099059,-0.979774,-0.08519799999999998,2.054898
0.615083,0.210062,0.106946,-0.7927809999999998,0.025758,1.828256
0.5390079999999999,0.14897400000000002,0.09524100000000002,-0.690286,0.134287,1.613476
0.467414,0.09844700000000002,0.093106,-0.681335,0.353495,1.376617
0.372702,0.001796999999999993,0.080886,-0.668098,0.445575,1.091722
0.31628900000000004,-0.019926,0.023118,-0.363493,0.550547,0.8206989999999998
0.3036249999999999,-0.06327399999999997,-0.010204999999999994,-0.265937,0.675911,0.56367
0.313206,-0.084536,-0.011604000000000003,-0.111734,0.732968,0.29723
0.34609,-0.08556899999999998,0.030269999999999995,-0.226205,0.625949,0.07513599999999998
0.406537,-0.07658700000000002,0.00987099999999999,-0.50064,0.408837,-0.057808
0.470984,-0.07382599999999997,-0.048625,-0.901006,0.14285,-0.1608
0.568133,-0.11312,-0.125448,-1.21117,-0.042195,-0.198574
0.599683,-0.14162899999999998,-0.205113,-1.082219,-0.108225,-0.303148
0.600526,-0.131402,-0.160665,-0.881108,-0.151043,-0.431726
0.6176889999999999,-0.135534,-0.107343,-0.689667,-0.227664,-0.545849
0.654604,-0.07884499999999997,-0.05794199999999999,-0.390615,-0.267633,-0.679083
0.629006,-0.092941,-0.069997,-0.144302,-0.283618,-0.828109
0.607566,-0.04839099999999999,-0.021529999999999997,-0.024291,-0.267799,-0.948544
0.6421910000000001,-0.013315999999999995,-0.022454,-0.078935,-0.093265,-1.015359
0.636398,-0.012601,-0.09024499999999998,0.176314,0.07891099999999998,-1.171945
0.602294,-0.033087000000000005,0.056777000000000015,0.405459,0.07042900000000002,-1.359687
0.619831,0.011124999999999998,0.238077,-0.104236,-0.135718,-1.345959
