ax,ay,az,wx,wy,wz
0.105224,0.7508389999999999,-0.132322,-0.451355,0.129895,0.117917
0.094767,0.741112,-0.182967,-0.406609,0.000263,0.012051
0.064868,0.781714,-0.241265,-0.185936,-0.037422,-0.123771
0.027082,0.8790489999999999,-0.31799999999999995,0.061971,-0.156709,-0.125425
-0.027435,0.931094,-0.302924,-0.130474,-0.116683,-0.116272
-0.027448,0.968477,-0.314147,-0.11117800000000001,-0.047169,-0.142885
-0.012985,0.993839,-0.289023,-0.196539,-0.13402,-0.068081
0.007811999999999999,0.997598,-0.25402,-0.5617,-0.086791,-0.034002
0.059378,1.003774,-0.267195,-0.523272,-0.188162,-0.03373
0.08764199999999998,1.046815,-0.29118900000000003,-0.127173,-0.315653,-0.01212
0.08461699999999998,1.069811,-0.296174,0.021524,-0.440871,0.04511
0.064934,1.057904,-0.293972,-0.065421,-0.451895,0.133041
0.04772899999999999,1.02779,-0.31553899999999996,-0.234554,-0.4228,0.148296
0.05391,0.999918,-0.34042500000000003,-0.08011899999999998,-0.456834,0.18493
0.061135,0.9762400000000002,-0.27049900000000004,-0.08373999999999998,-0.474925,0.219922
0.0743,0.956655,-0.191258,-0.160785,-0.4994,0.230644
0.08450399999999998,0.970614,-0.148597,-0.23742,-0.613036,0.240315
0.052124,1.028561,-0.13329200000000002,-0.196869,-0.647281,0.281528
0.026173,1.0580520000000002,-0.097721,-0.199298,-0.674798,0.426335
0.020735,1.013953,-0.05771600000000001,-0.320412,-0.70211,0.46599
0.024896,0.971053,-0.022734000000000004,-0.563338,-0.874546,0.505555
0.012938,0.938132,-0.07364000000000001,-0.371964,-0.940233,0.430052
0.006275000000000002,0.97207,-0.12252200000000002,-0.073218,-1.202298,0.467383
-0.05911,0.964614,-0.17348100000000002,-0.033493,-1.320563,0.457996
-0.10508299999999998,0.965907,-0.200335,-0.170474,-1.35278,0.439678
-0.099885,0.959971,-0.219826,-0.011047,-1.409725,0.469072
-0.08827799999999998,0.915274,-0.245324,0.076523,-1.536685,0.392243
-0.117353,0.910166,-0.27368,0.019869,-1.721478,0.316431
-0.17439500000000002,0.937171,-0.302861,0.084766,-1.717676,0.290006
-0.167778,0.909871,-0.256447,0.132373,-1.683354,0.271937
-0.109826,0.8836299999999999,-0.221787,0.235482,-1.725074,0.202285
-0.076851,0.858639,-0.197446,0.267433,-2.003586,0.095417
-0.131262,0.850306,-0.188564,0.018074,-2.094562,0.050384
-0.164689,0.8934529999999999,-0.188044,-0.039434,-2.104563,0.063575
-0.143206,0.953573,-0.21626100000000004,0.348886,-2.137844,0.066867
-0.115602,0.95262,-0.211272,0.629111,-2.360841,0.05097
-0.16927999999999999,0.903048,-0.173592,0.038524,-2.545323,0.029503
-0.227908,0.9882970000000002,-0.216041,0.038346,-2.505043,0.019779
-0.20087,1.059061,-0.292611,0.715451,-2.502375,0.10211
-0.154998,0.986329,-0.315846,0.910711,-2.627616,0.112381
-0.171787,0.8782129999999999,-0.28284800000000004,0.154392,-2.722072,0.109716
-0.222121,0.957537,-0.354086,-0.034696,-2.616034,0.140481
-0.208882,1.064543,-0.483505,0.750896,-2.505546,0.214389
-0.154762,0.9965560000000002,-0.517592,1.316664,-2.51791,0.262729
