ax,ay,az,wx,wy,wz
-0.778135,0.4959410000000001,-0.232077,0.121174,0.187974,-0.61296
-0.7451729999999999,0.571575,-0.256258,0.104426,0.33262,-0.351384
-0.7379029999999999,0.607895,-0.286731,0.201683,0.441068,-0.030382
-0.679532,0.6507820000000001,-0.292261,0.295046,0.330819,0.293417
-0.62696,0.70629,-0.246825,0.096523,0.058888,0.535962
-0.681408,0.8381219999999999,-0.33988,0.19916,0.044296,0.982685
-0.749772,0.773712,-0.350792,0.161253,0.238187,1.422719
-0.85041,0.583363,-0.367018,0.253609,0.367112,1.598859
-0.88861,0.407114,-0.370261,0.583419,0.271313,1.648024
-1.011587,0.225903,-0.366818,0.293312,0.257095,1.589509
-1.1174899999999999,0.058091,-0.30753600000000003,0.162772,0.425266,1.540665
-1.062292,-0.014352000000000004,-0.400891,0.07631799999999998,0.359727,1.246147
-1.17005,-0.058207,-0.379546,0.226907,0.338509,1.440788
-1.183986,-0.124266,-0.224761,0.400967,0.608071,1.154715
-1.062864,-0.142136,-0.256937,0.134897,0.474649,0.744094
-1.129008,0.046888,-0.28326,0.002756,0.168096,0.8517329999999999
-1.229638,0.126188,-0.230905,0.24107,0.52415,0.956629
-1.159919,0.07710699999999998,-0.097417,0.53766,0.736086,0.952068
-1.068444,0.127679,-0.150983,0.249866,0.504073,0.760005
-1.085539,0.120968,-0.208193,0.552935,0.360782,0.826063
-1.175437,0.00020500000000001073,-0.067661,0.479305,0.382894,0.906699
-1.253811,-0.08037599999999998,0.107385,0.035537,0.535192,0.577237
-1.170545,-0.110737,0.05448500000000001,-0.052453,0.523388,0.406961
-1.06193,-0.059829000000000014,0.002021999999999996,0.249993,0.27354,0.287347
-1.095628,-0.063807,0.036551,0.536908,0.198148,0.255548
-1.130342,-0.128935,0.07375299999999994,0.449818,0.235809,0.211839
-1.074961,-0.14090699999999998,0.055967999999999955,0.251887,0.152206,0.112592
-1.053099,-0.130484,0.046202000000000014,0.093422,0.0279,-0.120415
-1.129886,-0.159564,0.11395100000000002,-0.064302,-0.011712,-0.211191
-1.175075,-0.214983,0.184352,-0.26764,0.02068,-0.350484
-1.132287,-0.25087000000000004,0.224219,-0.427114,-0.160977,-0.498901
-1.113974,-0.263443,0.216326,-0.358592,-0.386096,-0.715564
-1.125588,-0.260952,0.203302,-0.10204800000000001,-0.500685,-0.863242
-1.151397,-0.233561,0.216608,-0.022328,-0.514198,-0.95958
-1.161893,-0.203376,0.194612,-0.137068,-0.585409,-1.021247
-1.198339,-0.185989,0.162317,-0.618988,-0.702418,-1.037781
-1.232879,-0.187669,0.17465999999999998,-0.684234,-0.8906319999999999,-1.068983
-1.276237,-0.10941600000000001,0.190273,-0.41894,-1.054069,-1.12843
-1.328005,-0.169399,0.242345,0.22428,-1.124809,-1.164339
-1.3532050000000002,-0.239285,0.292499,-0.487002,-1.167755,-1.115108
-1.301541,-0.210911,0.139329,-0.995796,-1.281393,-1.26204
-1.202394,-0.12516,-0.096188,-0.199875,-1.534031,-1.32503
-1.229855,-0.069785,-0.23423,0.290563,-1.407084,-1.30852
-1.270016,-0.168188,-0.42013,0.528058,-1.106615,-1.429167
-1.217776,-0.245325,-0.5092909999999999,0.369874,-1.047215,-1.516509
-1.220456,-0.197091,-0.582231,-0.282978,-0.709625,-1.729661
-1.179774,-0.026485999999999992,-0.581005,-0.1288,-0.416104,-1.75158
-1.150434,0.137228,-0.491364,0.525892,-0.08106199999999998,-1.5504
-1.10714,0.25003200000000003,-0.417636,0.676916,0.095269,-1.545575
-0.980733,0.28072300000000006,-0.217718,0.242364,0.027932,-1.325607
-0.938617,0.354152,-0.143633,0.046337,0.301282,-1.200987
-0.853058,0.465311,-0.102827,0.229114,0.436859,-0.74828
-0.832602,0.505856,-0.119089,0.012893000000000003,0.575975,-0.653676
-0.719497,0.6052519999999999,-0.032993,0.092322,0.272039,-0.141342
-0.667053,0.642514,-0.120707,-0.481544,0.397676,0.16003
-0.596127,0.7641009999999999,-0.217363,-0.724083,0.345813,0.655552
-0.654226,0.891451,-0.39182,-0.031363,0.383312,0.955047
-0.670966,0.7324,-0.217109,0.96335,0.208288,1.604339
-0.704609,0.40512,-0.223879,0.084874,0.321437,1.534617
-0.732857,0.420959,-0.431569,0.189238,0.250846,1.614633
-0.933869,0.334641,-0.382291,-0.033789,0.524487,1.818809
-0.944761,0.201587,-0.464418,-0.16858,0.525949,1.93311
-0.96563,0.110176,-0.439715,0.123067,0.493206,1.8566
-1.129434,0.029875,-0.459805,-0.019335,0.574753,1.823555
-1.2644959999999998,-0.02081,-0.381884,-0.206525,0.8135839999999999,1.778098
-1.2208850000000002,-0.16459800000000002,-0.233428,-0.187613,0.98057,1.654781
-1.077531,-0.090544,-0.35812900000000003,0.180243,0.650804,1.326716
-1.239409,0.035537,-0.280854,0.287949,0.382593,1.408251
-1.316705,-0.06828799999999999,-0.167279,-0.169845,0.8979789999999999,1.265178
-1.172733,-0.004598999999999992,-0.16911199999999998,0.170642,0.888721,1.233368
-1.217112,0.06817600000000001,-0.237889,0.309097,0.652375,0.895013
-1.335575,-0.03422499999999998,-0.017895999999999995,-0.006728,0.85653,1.16545
-1.233175,-0.03421400000000002,0.058497000000000014,-0.287956,0.54851,0.820273
-1.20563,-0.059657000000000016,0.020275000000000012,0.365695,0.356403,0.682067
-1.214992,-0.083918,-0.010691000000000006,0.547335,0.265069,0.707987
-1.17453,-0.14343000000000003,0.010218999999999976,0.382403,0.438607,0.76037
-1.109016,-0.186198,0.07413600000000002,0.205655,0.312814,0.401818
-1.097293,-0.14872700000000003,0.03669900000000001,0.138772,0.248413,0.150818
-1.104059,-0.10468900000000003,-0.025747999999999993,0.121163,0.093032,0.084694
-1.12399,-0.103425,0.04037800000000001,0.016391,0.227617,0.17349
-1.113987,-0.10720199999999996,0.100329,-0.12041,0.182793,-0.037888
-1.112663,-0.09767200000000002,0.07692399999999999,-0.031144,-0.044302,-0.1411
-1.101019,-0.143948,0.091909,0.077312,-0.183721,-0.211778
-1.083756,-0.188605,0.144935,-0.231762,-0.314113,-0.43912
-1.112571,-0.181727,0.14925400000000003,-0.415028,-0.379749,-0.602283
-1.144491,-0.16736399999999999,0.184603,-0.341831,-0.318496,-0.615516
-1.110318,-0.17063099999999998,0.18527,-0.19675,-0.42484,-0.768264
-1.128136,-0.12164899999999998,0.15990700000000002,-0.08157,-0.694822,-0.856827
-1.194582,-0.105198,0.212784,-0.480532,-0.754035,-0.809339
-1.18828,-0.09346199999999998,0.23283,-0.799807,-0.815833,-0.884754
-1.225836,-0.06135200000000001,0.186977,-0.312686,-1.010688,-1.014871
-1.362673,-0.191206,0.280631,-0.437313,-1.072097,-0.99329
-1.346832,-0.40593200000000007,0.334865,-0.921111,-1.027063,-1.140419
-1.243633,-0.366021,0.193405,-0.368296,-1.63003,-1.523139
-1.291322,-0.254127,-0.076155,1.470778,-1.864506,-1.483732
-1.336951,-0.191006,-0.259281,1.715866,-1.623704,-1.568071
-1.314819,-0.241496,-0.378705,-0.101898,-1.473915,-1.764141
-1.2818790000000002,-0.078111,-0.636535,-0.518663,-1.087949,-1.953974
-1.18877,0.300968,-0.826801,0.20669,-0.668405,-1.808332
-1.08815,0.44106200000000007,-0.8138889999999999,0.533849,-0.202164,-1.63464
-0.986364,0.539587,-0.78484,0.516494,0.325237,-1.269993
-0.861076,0.696985,-0.700388,0.632061,0.456747,-1.022599
-0.8009949999999999,0.667756,-0.386634,-0.099499,0.796748,-0.744831
-0.77939,0.652477,-0.245793,-0.576193,1.36208,-0.423458
-0.7495159999999998,0.755974,-0.118305,-0.245742,1.616411,-0.066001
-0.6513329999999999,0.678924,-0.06920000000000001,0.193229,0.91198,0.231828
-0.674877,0.64297,0.068429,-0.047547,0.252415,0.408623
-0.7459989999999999,0.698151,0.006203999999999993,-0.470365,0.280577,0.74672
-0.7444509999999999,0.641473,-0.105997,-0.363668,0.179201,1.223794
-0.763949,0.578562,-0.337978,0.421379,0.11788100000000003,1.463314
-0.783198,0.489389,-0.361392,0.334352,0.122949,1.546352
-0.823504,0.45824,-0.477179,-0.432394,0.422,1.617784
-0.8493509999999999,0.551037,-0.6130760000000001,-0.386901,0.620311,1.829941
-0.989517,0.46419,-0.625757,0.218474,0.766052,1.980623
-1.157439,0.282123,-0.524607,-0.44455,0.894148,1.919816
-1.230319,0.183715,-0.354066,-0.578102,0.912192,1.91346
-1.209914,0.117154,-0.240619,-0.218769,0.8269459999999998,1.664582
-1.20555,0.082135,-0.375682,0.587871,0.361937,1.682845
-1.393043,0.030236999999999986,-0.194719,0.866456,0.499138,1.659093
-1.521567,-0.19555200000000003,0.062634,-0.128057,0.613211,1.151128
-1.36221,-0.28249099999999994,0.13541000000000003,-0.624799,0.8073449999999999,1.023007
-1.15894,-0.14643799999999998,-0.09077,0.426933,0.34213,0.75944
-1.280147,-0.159516,0.0008360000000000032,1.436561,0.206127,0.7751489999999999
-1.439282,-0.341637,0.315435,0.774412,0.431513,0.573006
-1.323091,-0.374308,0.340523,-0.008098,0.47102,0.339537
-1.121253,-0.269454,0.15602100000000002,0.405129,0.106227,0.167307
-1.067304,-0.22428099999999998,0.07816900000000002,0.8306219999999999,-0.02009,0.176925
-1.044247,-0.157343,0.04382799999999998,0.579613,-0.020588,0.142579
-1.061363,-0.12716899999999998,0.043881,0.10588,-0.031696,-0.02737
-1.067774,-0.106491,0.009535000000000017,-0.144909,-0.066741,-0.143684
-1.054083,-0.060560999999999976,-0.03248199999999999,-0.273065,-0.142981,-0.253639
-1.054084,-0.052614,-0.023069000000000006,-0.37922,-0.206899,-0.398587
-1.071762,-0.07711600000000002,0.024577999999999992,-0.4844,-0.22559,-0.466358
-1.0779349999999999,-0.08701300000000002,0.05660600000000001,-0.322547,-0.260949,-0.540746
-1.0652599999999999,-0.08450799999999997,0.056331999999999986,-0.138523,-0.327842,-0.604196
-1.066664,-0.08597099999999998,0.06026299999999999,-0.188434,-0.383058,-0.66937
-1.105839,-0.10776000000000001,0.04413499999999997,-0.537418,-0.377873,-0.706315
-1.132501,-0.047453,0.047322,-0.722373,-0.366034,-0.711565
-1.113669,0.06878599999999999,0.026084,-0.482318,-0.369226,-0.772603
-1.127854,0.061681,0.07045499999999999,-0.022957,-0.642411,-0.978678
-1.253957,-0.16312900000000002,0.299657,0.033224,-0.890079,-0.883992
-1.327531,-0.2741,0.6354569999999999,-0.485468,-1.239613,-1.095698
-1.267373,-0.398728,0.613217,-0.847337,-1.359024,-1.161428
-1.267639,-0.36675,0.365784,0.133682,-1.615618,-1.493097
-1.294316,-0.320333,0.142547,1.137446,-1.80073,-1.515905
-1.396027,-0.394158,-0.081207,0.023388,-1.844622,-1.625663
-1.382327,-0.412303,-0.38154,-0.056505,-1.97648,-2.138488
-1.335467,-0.331373,-0.41964,0.645364,-1.501063,-2.038823
-1.452282,-0.103307,-0.709436,0.462614,-0.8694469999999999,-2.257494
-1.324837,0.0005199999999999927,-0.729545,0.277121,-0.468023,-2.303254
-1.238694,0.2591,-0.746488,0.215764,-0.2146,-2.00457
-1.059902,0.655645,-0.697048,-0.011634,-0.05932,-1.783317
-0.880182,0.855418,-0.463879,-0.9074930000000002,0.297892,-1.295961
-0.797814,1.105045,-0.408517,-0.842697,0.763634,-0.645005
-0.6232260000000001,1.337378,-0.398009,-0.068726,0.656867,1.6e-05
-0.638496,1.255044,-0.354596,0.322675,0.678481,0.539013
-0.483492,1.194538,-0.167548,0.242388,0.466171,1.220996
-0.628563,1.051791,-0.299121,-0.175679,0.570536,1.250059
-0.719697,0.966203,-0.442343,0.168147,0.804768,1.900817
-0.865977,0.705391,-0.544591,0.337344,0.9865910000000002,2.172362
-1.039135,0.444906,-0.502081,0.206389,0.962125,2.230027
-1.095788,0.34522,-0.28775,-0.738522,1.116934,2.362849
-1.109696,0.273464,-0.551453,0.652184,1.215686,2.240237
-1.3748719999999999,0.08332599999999998,-0.30648600000000004,0.914663,1.129478,2.175772
-1.373349,-0.138004,-0.123963,-0.13014,1.235355,1.853541
-1.230048,-0.146895,-0.179887,-0.276299,1.086657,1.718383
-1.310137,-0.074412,-0.183207,0.469964,0.729963,1.533566
-1.489693,-0.27742900000000004,0.100658,0.025485,1.003688,1.447655
-1.327471,-0.33662899999999996,0.142581,-0.257808,0.865723,1.19146
