ax,ay,az,wx,wy,wz
-1.093054,0.074966,-0.425937,-0.120238,0.748147,-0.499784
-1.1156720000000002,0.00895600000000002,-0.572467,0.467789,1.006285,-0.824768
-1.170364,-0.135412,-0.659862,0.171062,1.120983,-1.008979
-1.278815,-0.30431600000000003,-0.7788239999999998,-0.605889,1.248063,-1.018195
-1.363671,-0.299305,-0.963355,-0.928487,1.376494,-1.058891
-1.460856,-0.224227,-1.187957,-0.08609,1.684312,-1.216872
-1.5527579999999999,-0.226543,-1.2886849999999999,0.989067,2.25476,-1.482172
-1.6267429999999998,-0.320095,-1.275259,1.0217790000000002,2.643605,-1.791674
-1.692206,-0.429783,-1.260721,0.376462,2.932607,-1.963723
-1.803773,-0.419618,-1.288515,-0.300596,3.192554,-2.097216
-1.919582,-0.327778,-1.295838,-0.440663,3.573216,-2.179042
-2.0087650000000004,-0.24507,-1.302122,-0.301485,3.945762,-2.275919
-2.069262,-0.16497699999999998,-1.281664,-0.131492,4.269478,-2.325559
-2.120644,-0.113583,-1.213494,-0.186744,4.560139,-2.25739
-2.122985,-0.078295,-1.136559,-0.459913,4.826246,-2.097958
-2.071068,-0.021297999999999984,-1.081546,-0.58683,4.979004,-1.958524
-2.029514,0.074988,-1.036827,-0.438096,5.109232,-1.887282
-1.968406,0.097252,-0.975443,-0.288755,5.366317,-1.728107
-1.835171,0.108661,-0.8384100000000001,-0.552233,5.395313,-1.61529
-1.729197,0.11611799999999997,-0.7329029999999999,-0.652757,5.40502,-1.498452
-1.616064,0.185309,-0.610364,-0.634232,5.351765,-1.37647
-1.4338700000000002,0.24283,-0.549457,-0.393138,5.367205,-1.278242
-1.252872,0.222569,-0.501441,-0.159866,5.213871,-1.113309
-1.096971,0.246555,-0.40620600000000007,-0.172509,5.011659,-0.977875
-0.897679,0.25616700000000003,-0.376343,-0.019189,4.919822,-0.726403
-0.746572,0.204032,-0.36062,-0.014998,4.798932,-0.658585
-0.5797940000000001,0.161496,-0.34265,-0.218237,4.762571,-0.473173
-0.408307,0.10861,-0.25457199999999996,-0.870714,4.430493,-0.306251
-0.233606,0.08537499999999999,-0.251134,-1.099779,4.161664,-0.177169
-0.14668399999999993,0.12669,-0.20875700000000008,-1.347285,3.912279,-0.07349999999999998
-0.10024400000000001,0.158547,-0.050660000000000045,-1.760843,4.078061,0.126828
0.05026799999999998,0.137395,0.16654400000000003,-2.554936,4.095652,0.905768
0.23637600000000006,0.03897799999999999,0.267761,-2.963931,3.792393,1.176945
0.362095,0.021939,0.234144,-2.127864,3.046744,1.219867
0.376573,0.005030999999999994,0.27239899999999995,-0.744668,2.631669,1.188606
0.423761,-0.139281,0.480444,-0.017718999999999995,2.470478,1.086682
0.574951,-0.392875,0.728404,-0.038035,1.838732,1.005691
0.659739,-0.547554,0.861387,-0.123034,0.92076,0.705402
0.641759,-0.564315,0.944016,0.236147,0.347842,0.371719
0.6388750000000001,-0.581174,1.030282,0.531329,-0.178381,0.206752
0.6320250000000001,-0.588904,1.057861,0.564891,-0.7907469999999999,-0.015349
0.582216,-0.514416,1.036033,0.578456,-1.322531,-0.170034
0.520618,-0.438692,0.951155,0.617543,-1.824615,-0.247513
0.451614,-0.364189,0.8338069999999999,0.509638,-2.317085,-0.3338
0.383666,-0.286298,0.7331880000000001,0.319209,-2.720526,-0.282809
0.329763,-0.224263,0.6162930000000001,0.157897,-3.084251,-0.118446
0.25669300000000006,-0.135171,0.454658,0.436975,-3.599078,-0.073492
0.13925600000000002,-0.010644,0.251132,1.277619,-4.007742,-0.015432
-0.005215999999999998,0.022695999999999997,0.09937999999999991,1.88549,-4.158583,0.279391
-0.14966599999999997,-0.04066999999999999,0.03936200000000001,1.443912,-4.311407,0.632278
-0.26657200000000003,-0.07842499999999998,-0.05116500000000001,0.666275,-4.606519,0.909828
-0.42903900000000006,-0.03707099999999999,-0.09418100000000008,-0.031866,-4.86515,1.088552
-0.6088280000000001,0.038673000000000006,-0.24131900000000006,-0.317335,-5.079774,0.951947
-0.726835,0.11442000000000002,-0.592238,0.131749,-5.238337,0.678076
-0.900844,0.09738900000000003,-0.6681969999999999,-0.275585,-5.060724,0.622542
-1.025898,0.066323,-0.604686,-1.743862,-5.311698,0.612564
-0.974484,0.175835,-1.002323,-1.206074,-5.572932,0.23529
-1.152979,0.362746,-1.157168,-0.29108,-5.405494,0.521757
-1.47392,0.17162799999999998,-1.143568,-0.804622,-5.010025,0.330503
-1.323451,0.156441,-1.245893,-1.255182,-5.032816,0.391115
-1.194555,0.301937,-1.246414,-0.596922,-5.482802,0.61776
-1.6857,0.362976,-1.198553,-0.383773,-5.224821,0.561063
-1.91416,0.260409,-1.315067,-0.252971,-4.647922,0.600155
-1.577754,0.198444,-1.267245,-0.537448,-4.623278,1.042396
-1.610468,0.215815,-1.123517,-0.736628,-4.725705,1.084298
-1.85593,0.28836700000000004,-1.117243,-0.638003,-4.362439,1.284218
-1.86523,0.21133,-1.083219,-0.603237,-3.928794,1.253362
