ax,ay,az,wx,wy,wz
0.9913630000000002,0.058456,-0.130722,0.063779,-0.004652,-0.015487
0.9875640000000002,0.040436,-0.1362,0.041133,-0.014157,-0.010503
0.985077,0.040924,-0.133316,0.002413,-0.017224,-0.004674
0.987427,0.050170999999999986,-0.12885999999999997,-0.033001,-0.024542,-0.009455
0.995941,0.067184,-0.114044,-0.020076,-0.016075,-0.009257
0.998902,0.07058700000000001,-0.11642399999999997,-0.010263,-0.00652,-0.018681
0.989701,0.060868,-0.119538,-0.029595,-0.006454,-0.017899
0.981476,0.04869,-0.123611,-0.058571,-0.002101,-0.016177
0.986999,0.051634999999999986,-0.13179,-0.057618,0.020205,0.006214
0.986572,0.048722,-0.13522299999999998,-0.07823099999999998,0.045758,0.040021
0.993316,0.047317,-0.15753099999999998,-0.225479,0.069628,0.069868
0.987487,-0.050552000000000014,-0.186142,-0.646576,0.096551,0.112808
1.001663,-0.0032960000000000008,-0.187729,-0.8356949999999999,0.229004,0.197536
0.9244540000000002,0.049164,-0.47168,-0.190335,0.280872,0.304842
0.954391,0.179718,-1.014374,0.999458,0.118111,0.386717
1.012436,0.186569,-1.2283019999999998,1.513634,-0.420111,0.5255
1.1116180000000002,0.15503,-1.318787,1.101615,-1.061424,0.595468
1.306427,0.089447,-1.279465,0.461316,-1.68032,0.437537
1.400238,0.109863,-1.288498,-0.165232,-2.257519,0.115907
1.45253,0.13922099999999998,-1.347961,-0.03122,-2.706648,-0.093487
1.545593,0.110031,-1.397094,0.643463,-3.081303,-0.131061
1.582214,-0.029236,-1.454316,1.084657,-3.457517,-0.014434
1.702652,-0.17025800000000002,-1.428177,0.900267,-3.825318,0.186887
1.911117,-0.026703,-1.413467,1.128295,-4.246604,0.340856
2.020295,0.08895900000000001,-1.328415,1.721819,-4.503224,0.526891
2.061554,-0.096909,-1.266709,1.248775,-4.741061,0.579419
2.110077,-0.104019,-1.173263,0.252685,-4.948275,0.572293
2.088105,0.004044000000000005,-1.117828,-0.383368,-5.093785,0.452244
1.97441,0.06713899999999999,-0.98024,-0.252035,-5.143992,0.289054
1.875702,0.102005,-0.861969,0.092628,-5.156704,0.171563
1.775284,0.078217,-0.677566,0.069981,-5.075688,0.120236
1.591507,-0.012604000000000002,-0.5493779999999999,-0.130697,-4.979148,0.061031
1.399444,0.061569,-0.525742,0.059659,-4.787169,0.021418
1.219772,0.04769900000000001,-0.567917,0.495513,-4.565252,0.02689
1.101685,0.013122000000000009,-0.537399,0.7905109999999999,-4.387533,0.032406
0.985549,0.03437799999999999,-0.426284,0.8275449999999999,-4.218544,0.066144
0.801056,-0.014908000000000003,-0.337982,0.662331,-4.020061,0.054416
0.598144,-0.06730699999999999,-0.36261,0.574537,-3.826077,0.02783
0.438919,-0.03546099999999999,-0.37554999999999994,0.587355,-3.608031,0.041045
0.29768399999999995,-0.079239,-0.359116,0.529853,-3.389823,0.106483
0.203232,-0.125367,-0.394516,0.380136,-3.244638,0.125793
0.10404900000000004,-0.120575,-0.33140600000000003,0.222792,-3.101569,0.15457
-0.026122999999999896,-0.126449,-0.27860999999999997,0.16989399999999996,-2.949245,0.157178
-0.13816799999999999,-0.163513,-0.231903,0.107724,-2.763875,0.139467
-0.226654,-0.215133,-0.220413,-0.14095700000000003,-2.605464,0.082842
-0.349838,-0.229065,-0.25817900000000005,-0.104668,-2.40772,0.099566
-0.397903,-0.189025,-0.26916500000000004,0.022388,-2.235872,0.148436
-0.479766,-0.217697,-0.27310199999999996,0.186857,-2.089695,0.199957
-0.500794,-0.239411,-0.350052,0.471638,-1.973685,0.227614
-0.5418700000000001,-0.287643,-0.34454299999999993,0.508412,-1.902698,0.338944
-0.5242,-0.250672,-0.32367,0.398519,-1.833273,0.411965
-0.6089330000000001,-0.279266,-0.357391,0.335993,-1.777815,0.465431
-0.634338,-0.262757,-0.328064,0.329457,-1.75548,0.48559
-0.68843,-0.258453,-0.27684,0.150334,-1.754998,0.574567
-0.6626130000000001,-0.193664,-0.08807399999999999,-0.094696,-1.672334,0.643534
