ax,ay,az,wx,wy,wz
0.3126,0.969776,0.117033,-0.454641,2.836559,0.68639
0.260684,1.0576120000000002,0.12605400000000003,0.009267,2.874055,0.728388
0.23906400000000005,1.009453,0.208675,-0.155059,2.930991,0.698984
0.23311099999999996,0.996061,0.303103,-0.495655,2.980156,0.629388
0.227583,1.022186,0.292096,-0.636447,2.977437,0.5977
0.204348,1.075576,0.180721,-0.047775,3.038492,0.684576
0.216932,1.007073,0.145715,0.345801,3.181439,0.76719
0.249273,1.017925,0.09859099999999997,0.658664,3.328224,0.701287
0.294278,1.03458,0.037290999999999956,0.88233,3.167269,0.598266
0.31122799999999995,1.062396,-0.101594,1.106945,2.802236,0.478719
0.27434800000000004,0.999529,-0.14944700000000002,0.979997,2.190035,0.391391
0.243946,0.92825,-0.05556000000000005,0.281046,1.621522,0.238825
0.236116,0.9880310000000002,0.07363700000000006,-0.007357,1.250476,0.067491
0.222324,1.042131,0.17260700000000007,0.195511,1.086886,-0.035545
0.17071500000000003,0.95,0.216863,0.374127,1.117979,-0.011102
0.163525,0.8958349999999999,0.19973400000000008,0.365625,1.092368,0.07341699999999998
0.18275,0.9157,0.15061999999999998,0.270705,0.961523,0.083091
0.19229,0.966886,0.10099200000000008,0.255737,0.7586699999999998,0.049623
0.189939,0.960021,0.08963799999999998,0.14996699999999996,0.600755,-0.014288
0.190633,0.940031,0.11143899999999997,-0.051496,0.472135,-0.00847
0.174626,0.9509,0.13148800000000005,-0.144284,0.410962,-0.008579
0.14666,1.013812,0.10490200000000004,0.043176,0.386856,0.003951
0.148065,1.000715,0.10628099999999996,0.269976,0.32521,0.023834
0.17548399999999997,0.933213,0.12431399999999992,0.160143,0.241909,0.040645
0.200949,0.8903789999999999,0.123151,-0.13681,0.111759,0.026963
0.200862,0.939781,0.07467100000000003,-0.234179,-0.015492,0.010078
0.189487,0.9746840000000002,0.06493499999999998,-0.128069,-0.191142,0.016647
0.184197,0.948858,0.12428099999999997,-0.111701,-0.292486,0.045832
0.213687,0.960287,0.14007500000000006,-0.128571,-0.35362,0.062807
0.25468100000000005,1.03324,0.08177400000000001,-0.015266,-0.490155,0.014998
0.302801,1.050513,0.029833999999999927,0.106413,-0.844419,-0.051671
0.34314500000000003,0.946877,0.03858499999999999,-0.125355,-1.301622,-0.10088200000000001
0.364278,0.864149,0.061894,-0.48458,-1.74325,-0.079166
0.321406,0.8729979999999999,0.05421599999999993,-0.661398,-1.908531,-0.039419
0.338132,0.9908840000000002,-0.01032900000000003,-0.238,-2.124774,0.034255
0.406991,1.048156,-0.07502799999999998,0.550601,-2.396559,0.046059
0.466992,0.902287,-0.008579000000000003,0.705433,-2.773909,0.002429
0.397618,0.696071,0.12710299999999997,-0.77927,-3.181133,-0.023026
0.33683,0.925677,0.04424299999999993,-1.385278,-3.451528,-0.204867
0.392384,1.22383,-0.115908,-0.521332,-3.83266,-0.395381
0.529073,1.2664119999999999,-0.187852,0.522947,-4.294861,-0.541971
0.5786629999999999,0.996184,-0.08463500000000002,0.525254,-4.799317,-0.530219
0.515703,0.7727940000000001,0.05723,-0.650084,-5.126213,-0.447756
0.5098330000000001,0.921275,0.010830000000000006,-1.144897,-5.35824,-0.541347
0.587321,1.118396,-0.08330900000000001,-0.664289,-5.465277,-0.683684
0.674691,1.148697,-0.08876099999999999,0.091916,-5.594757,-0.796448
0.6414040000000001,1.023588,0.03794499999999999,0.550417,-5.722975,-0.714404
0.5233650000000001,0.898974,0.225734,0.366956,-5.537232,-0.46411
0.4689960000000001,0.888162,0.371011,-0.3143,-5.185369,-0.433649
0.4551639999999999,0.953979,0.437546,-0.949881,-4.885437,-0.57671
0.449169,1.077981,0.372318,-0.812219,-4.435033,-0.767835
0.431179,1.18215,0.31281000000000003,0.200346,-4.127815,-0.8687559999999999
0.3649430000000001,1.1334469999999999,0.303692,1.20462,-3.916507,-0.725778
0.364942,1.1334469999999999,0.303692,1.482419,-3.651599,-0.434796
0.250297,0.803334,0.30298400000000003,1.100537,-3.450278,-0.241714
0.212828,0.751089,0.27359199999999995,0.428922,-3.342664,-0.117855
0.186677,0.78291,0.209427,-0.03952,-3.206732,-0.032205
0.20018799999999992,0.8784909999999999,0.123975,-0.109701,-3.141639,0.079713
0.207855,0.966766,0.10803699999999994,0.1504,-2.989761,0.141595
0.20448200000000002,0.989279,0.111252,0.385932,-2.818188,0.162312
0.179495,0.978172,0.14050399999999996,0.328703,-2.625145,0.1751
0.14761,0.946364,0.154738,0.024237,-2.458351,0.201902
0.129262,0.960447,0.14812399999999998,-0.255431,-2.356219,0.205929
0.11272599999999992,1.022121,0.121029,-0.21073,-2.221935,0.205819
0.089993,1.060853,0.126097,0.067621,-2.040589,0.224211
0.054261,1.046823,0.131812,0.129039,-1.807386,0.175686
0.025354000000000047,1.014954,0.16004100000000002,-0.082664,-1.568395,0.153077
0.008429000000000018,0.988691,0.18632400000000002,-0.487599,-1.383632,0.147061
