epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1612377167993,2021-02-03T18:33:34.214Z,19.049,99513.71428571428
1612377168033,2021-02-03T18:33:34.225Z,19.089000000000002,99513.71428571428
1612377168072,2021-02-03T18:33:34.228Z,19.128,99513.71428571428
1612377168112,2021-02-03T18:33:34.230Z,19.168,99513.71428571428
1612377168151,2021-02-03T18:33:34.241Z,19.207,99513.71428571428
1612377168191,2021-02-03T18:33:34.244Z,19.247,99513.71428571428
1612377168230,2021-02-03T18:33:34.255Z,19.285999999999998,99513.71428571428
1612377168270,2021-02-03T18:33:34.257Z,19.326,99513.71428571428
1612377168309,2021-02-03T18:33:34.260Z,19.365,99513.71428571428
1612377168349,2021-02-03T18:33:34.271Z,19.405,99513.71428571428
1612377168388,2021-02-03T18:33:34.274Z,19.444000000000003,99513.71428571428
1612377168429,2021-02-03T18:33:34.285Z,19.485,99513.71428571428
1612377168469,2021-02-03T18:33:34.287Z,19.525,99513.71428571428
1612377168509,2021-02-03T18:33:34.290Z,19.565,99514.37834821428
1612377168548,2021-02-03T18:33:34.301Z,19.604,99514.37834821428
1612377168588,2021-02-03T18:33:34.304Z,19.644000000000002,99514.37834821428
1612377168627,2021-02-03T18:33:34.316Z,19.683,99514.37834821428
1612377168667,2021-02-03T18:33:34.319Z,19.723,99514.37834821428
1612377168706,2021-02-03T18:33:34.330Z,19.762,99514.37834821428
1612377168746,2021-02-03T18:33:34.332Z,19.802,99514.37834821428
1612377168785,2021-02-03T18:33:34.335Z,19.840999999999998,99514.37834821428
1612377168825,2021-02-03T18:33:34.362Z,19.881,99514.37834821428
1612377168866,2021-02-03T18:33:34.365Z,19.922,99514.37834821428
1612377168906,2021-02-03T18:33:34.376Z,19.962,99514.37834821428
1612377168945,2021-02-03T18:33:34.378Z,20.000999999999998,99514.37834821428
1612377168985,2021-02-03T18:33:34.405Z,20.041,99514.37834821428
1612377169024,2021-02-03T18:33:34.437Z,20.08,99514.37834821428
1612377169064,2021-02-03T18:33:34.439Z,20.12,99515.04241071428
1612377169103,2021-02-03T18:33:34.450Z,20.159000000000002,99515.04241071428
1612377169143,2021-02-03T18:33:34.452Z,20.199,99515.19084821428
1612377169182,2021-02-03T18:33:34.454Z,20.238,99515.19084821428
